01  ---------------------------------账号信息---------------------------------------- 
账号  0083@qq.com 
姓名  雨雨雨 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  18 
体重  43 
身高  166 
月收入  8913 
住房情况  有房 
职位  单位负责人 
宗教信仰  基督教 
作息时间  夜猫子 
是否愿意去对方城市  不愿意 
教育学历  高中(中专) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  21,28 
身高范围  173,183 
对方教育程度  本科 
对方住房情况  和家人同住 
对方地理位置  同乡 
对方婚姻状况  丧偶 
对方信仰范围  基督教 
是否接受他有小孩  否 
对方收入  2420 
04  ---------------------------------性格特点---------------------------------------- 
.外向  5 , 7  
.强势  3 , 3  
.聪明  3 , 7  
.敏感  7 , 3  
.感性  1 , 7  
.热情  5 , 7  
.较真儿  3 , 4  
.急躁  3 , 3  
.有激情  7 , 3  
.活泼  3 , 7  
.喜欢让别人听自己的安排或指挥  5 , 3  
.心直口快  1 , 2  
.拘谨  6 , 1  
.对事物好奇  5 , 5  
.乐观  4 , 7  
.执著  2 , 6  
.稳重  3 , 2  
.浪漫  5 , 4  
.自私  3 , 3  
.固执己见  1 , 4  
.有主见  7 , 1  
.领导者  3 , 6  
.细心  3 , 4  
.理性  1 , 5  
.有耐心  5 , 4  
.对他人好奇  3 , 7  
.独立  3 , 7  
.善良  4 , 2  
.任性  4 , 1  
.爱发脾气  3 , 2  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  6   
,我总是试着去适应对方。  6   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  7   
,遇到问题时，我常常会感到束手无策。  2   
,我常常感到生活、工作有很大压力。  1   
,我擅长分析问题。  1   
,我的语言表达能力非常好。  5   
,我经常会拿不定主意，需要别人的指点。  7   
,从感情上接近他人对你来说是件很容易的事。  6   
,对我而言，人们在情感方面接近我是困难的。  7   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  5   
,知难而退——遇到困难时我通常选择知难而退  7   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  6   
,我很容易生气。  2   
,我总是喜欢问为什么。  6   
,有冲突时，我总是试着妥善的解决。  6   
,当关系明确，我会对另一半敞开心扉。  6   
,我经常抱怨。  7   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  7   
,通常我愿意和别人讲道理。  2   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  2   
,我擅长制造浪漫。  2   
