01  ---------------------------------账号信息---------------------------------------- 
账号  0201@qq.com 
姓名  ∝ 碎碎念 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  38 
体重  71 
身高  179 
月收入  6785 
住房情况  单位宿舍 
职位  工人 
宗教信仰  伊斯兰教 
作息时间  睡得较晚 
是否愿意去对方城市  愿意 
教育学历  高中(中专) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  28,35 
身高范围  162,172 
对方教育程度  高中(中专) 
对方住房情况  单位宿舍 
对方地理位置  同乡 
对方婚姻状况  离异 
对方信仰范围  基督教 
是否接受他有小孩  视情况而定 
对方收入  3448 
04  ---------------------------------性格特点---------------------------------------- 
.外向  1 , 3  
.强势  4 , 3  
.聪明  3 , 5  
.敏感  4 , 5  
.感性  7 , 1  
.热情  7 , 2  
.较真儿  4 , 5  
.急躁  2 , 7  
.有激情  2 , 1  
.活泼  5 , 5  
.喜欢让别人听自己的安排或指挥  6 , 1  
.心直口快  7 , 6  
.拘谨  2 , 1  
.对事物好奇  5 , 1  
.乐观  4 , 2  
.执著  1 , 4  
.稳重  2 , 4  
.浪漫  3 , 7  
.自私  6 , 5  
.固执己见  6 , 1  
.有主见  7 , 2  
.领导者  2 , 6  
.细心  7 , 3  
.理性  3 , 3  
.有耐心  4 , 4  
.对他人好奇  7 , 4  
.独立  1 , 3  
.善良  2 , 5  
.任性  1 , 1  
.爱发脾气  3 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  7   
,我总是试着去适应对方。  3   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  5   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  1   
,我的语言表达能力非常好。  5   
,我经常会拿不定主意，需要别人的指点。  4   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  7   
,通常我会照顾别人的感受。  6   
,通常我坚持自己的意见和想法。  5   
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  5   
,我的理解能力很强，能迅速理解别人的意图  5   
,我很容易生气。  4   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  4   
,当关系明确，我会对另一半敞开心扉。  7   
,我经常抱怨。  2   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  5   
,通常我愿意和别人讲道理。  3   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  2   
,我擅长制造浪漫。  7   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  2   
`善良  6   
`积极进取  1   
`有同情心  1   
`工作勤奋、努力  4   
`喜欢冒险  1   
`有责任心  6   
`有社会责任感  7   
`有正义感  7   
`生活中我是个很现实的人。  1   
`尊重长辈  7   
`宽容  7   
`讲究生活品质  4   
`喜欢宠物  2   
`喜欢做家务  1   
`有时间观念  4   
`心态平和  4   
`心存感恩  5   
`异性朋友很多  5   
`沉迷于某件事  4   
`有事业心  1   
`渴望性生活  6   
`渴望被对方关注  4   
`经常感到无聊，无可事事。  6   
