01  ---------------------------------账号信息---------------------------------------- 
账号  0170@qq.com 
姓名  粉水晶 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  30 
体重  51 
身高  171 
月收入  25568 
住房情况  购房按揭中 
职位  务农 
宗教信仰  天主教 
作息时间  早睡早起 
是否愿意去对方城市  不愿意 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  独生子女 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  20,27 
身高范围  154,164 
对方教育程度  本科 
对方住房情况  和家人同住 
对方地理位置  同省 
对方婚姻状况  未婚 
对方信仰范围  天主教 
是否接受他有小孩  视情况而定 
对方收入  3586 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 4  
.强势  4 , 3  
.聪明  3 , 4  
.敏感  7 , 6  
.感性  3 , 5  
.热情  2 , 6  
.较真儿  2 , 7  
.急躁  6 , 2  
.有激情  1 , 1  
.活泼  4 , 3  
.喜欢让别人听自己的安排或指挥  1 , 4  
.心直口快  5 , 4  
.拘谨  3 , 7  
.对事物好奇  2 , 5  
.乐观  2 , 3  
.执著  5 , 3  
.稳重  5 , 2  
.浪漫  7 , 4  
.自私  4 , 5  
.固执己见  1 , 6  
.有主见  4 , 1  
.领导者  7 , 6  
.细心  2 , 7  
.理性  7 , 5  
.有耐心  6 , 5  
.对他人好奇  4 , 3  
.独立  7 , 1  
.善良  4 , 1  
.任性  3 , 1  
.爱发脾气  4 , 4  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  2   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  7   
,遇到问题时，我常常会感到束手无策。  5   
,我常常感到生活、工作有很大压力。  6   
,我擅长分析问题。  1   
,我的语言表达能力非常好。  5   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  5   
,对我而言，人们在情感方面接近我是困难的。  5   
,通常我会照顾别人的感受。  5   
,通常我坚持自己的意见和想法。  4   
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  4   
,我很容易生气。  6   
,我总是喜欢问为什么。  5   
,有冲突时，我总是试着妥善的解决。  3   
,当关系明确，我会对另一半敞开心扉。  4   
,我经常抱怨。  7   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  2   
,通常我愿意和别人讲道理。  4   
,当别人需要时，通常我愿意花时间帮助他们。  2   
,通常我能在交谈中抓住话题的要领。  1   
,我擅长制造浪漫。  2   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  4   
`善良  4   
`积极进取  4   
`有同情心  7   
`工作勤奋、努力  4   
`喜欢冒险  4   
`有责任心  4   
`有社会责任感  4   
`有正义感  2   
`生活中我是个很现实的人。  2   
`尊重长辈  6   
`宽容  5   
`讲究生活品质  4   
`喜欢宠物  1   
`喜欢做家务  5   
`有时间观念  6   
`心态平和  3   
`心存感恩  2   
`异性朋友很多  1   
`沉迷于某件事  7   
`有事业心  6   
`渴望性生活  4   
`渴望被对方关注  2   
`经常感到无聊，无可事事。  6   
`慷慨大方  3   
`真诚  3   
`乐于助人  6   
`知足常乐  7   
`有计划的做事  4   
