01  ---------------------------------账号信息---------------------------------------- 
账号  110000000003@qq.com 
性别  女 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  30 
体重  64 
身高  164 
月收入  13428 
住房情况  单位宿舍 
职位  务农 
宗教信仰  其他宗教 
作息时间  睡得较晚 
是否愿意去对方城市  愿意 
教育学历  初中(及以下) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  独生子女 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  33,40 
身高范围  171,181 
对方教育程度  大专 
对方住房情况  租房 
对方地理位置  同城 
对方婚姻状况  未婚 
对方信仰范围  佛教 
是否接受他有小孩  否 
对方收入  4738 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 6  
.强势  1 , 3  
.聪明  5 , 4  
.敏感  1 , 3  
.感性  4 , 6  
.热情  1 , 7  
.较真儿  1 , 6  
.急躁  4 , 5  
.有激情  2 , 5  
.活泼  1 , 1  
.喜欢让别人听自己的安排或指挥  7 , 5  
.心直口快  6 , 6  
.拘谨  2 , 2  
.对事物好奇  7 , 2  
.乐观  3 , 1  
.执著  4 , 1  
.稳重  2 , 4  
.浪漫  6 , 5  
.自私  3 , 7  
.固执己见  1 , 2  
.有主见  7 , 6  
.领导者  7 , 1  
.细心  3 , 2  
.理性  5 , 1  
.有耐心  4 , 1  
.对他人好奇  2 , 1  
.独立  2 , 2  
.善良  4 , 1  
.任性  4 , 5  
.爱发脾气  2 , 1  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  1   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  1   
,我总是试着尊重他人不同意见。  5   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  2   
,我的语言表达能力非常好。  2   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  3   
,通常我会照顾别人的感受。  6   
,通常我坚持自己的意见和想法。  4   
,知难而退——遇到困难时我通常选择知难而退  5   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  2   
,我很容易生气。  7   
,我总是喜欢问为什么。  3   
,有冲突时，我总是试着妥善的解决。  7   
,当关系明确，我会对另一半敞开心扉。  5   
,我经常抱怨。  2   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  3   
,通常我愿意和别人讲道理。  6   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  4   
,我擅长制造浪漫。  2   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  4   
`善良  3   
`积极进取  2   
`有同情心  6   
`工作勤奋、努力  4   
`喜欢冒险  7   
`有责任心  2   
`有社会责任感  2   
`有正义感  1   
`生活中我是个很现实的人。  6   
`尊重长辈  1   
`宽容  7   
`讲究生活品质  4   
`喜欢宠物  1   
`喜欢做家务  2   
`有时间观念  3   
`心态平和  1   
`心存感恩  3   
`异性朋友很多  2   
`沉迷于某件事  3   
`有事业心  6   
`渴望性生活  6   
`渴望被对方关注  1   
`经常感到无聊，无可事事。  3   
`慷慨大方  6   
