01  ---------------------------------账号信息---------------------------------------- 
账号  0126@qq.com 
姓名  若迈风。 
性别  女 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  44 
体重  45 
身高  166 
月收入  26423 
住房情况  购房按揭中 
职位  中层管理 
宗教信仰  基督教 
作息时间  睡得较晚 
是否愿意去对方城市  愿意 
教育学历  大专 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  47,54 
身高范围  173,183 
对方教育程度  高中(中专) 
对方住房情况  有房 
对方地理位置  不限 
对方婚姻状况  不限 
对方信仰范围  无宗教信仰 
是否接受他有小孩  视情况而定 
对方收入  3837 
04  ---------------------------------性格特点---------------------------------------- 
.外向  3 , 5  
.强势  6 , 5  
.聪明  2 , 3  
.敏感  4 , 7  
.感性  7 , 6  
.热情  4 , 4  
.较真儿  5 , 3  
.急躁  2 , 5  
.有激情  6 , 5  
.活泼  7 , 4  
.喜欢让别人听自己的安排或指挥  1 , 6  
.心直口快  4 , 3  
.拘谨  6 , 5  
.对事物好奇  2 , 5  
.乐观  6 , 5  
.执著  5 , 2  
.稳重  7 , 2  
.浪漫  5 , 6  
.自私  6 , 2  
.固执己见  6 , 3  
.有主见  3 , 4  
.领导者  3 , 2  
.细心  1 , 3  
.理性  4 , 1  
.有耐心  3 , 3  
.对他人好奇  1 , 1  
.独立  4 , 6  
.善良  2 , 1  
.任性  3 , 1  
.爱发脾气  6 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  4   
,我总是试着去适应对方。  5   
,我总是试着去了解对方。  7   
,我总是试着尊重他人不同意见。  2   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  7   
,我的语言表达能力非常好。  3   
,我经常会拿不定主意，需要别人的指点。  4   
,从感情上接近他人对你来说是件很容易的事。  7   
,对我而言，人们在情感方面接近我是困难的。  4   
,通常我会照顾别人的感受。  2   
,通常我坚持自己的意见和想法。  4   
,知难而退——遇到困难时我通常选择知难而退  6   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  4   
,我很容易生气。  4   
,我总是喜欢问为什么。  3   
,有冲突时，我总是试着妥善的解决。  5   
,当关系明确，我会对另一半敞开心扉。  1   
,我经常抱怨。  1   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  7   
,通常我愿意和别人讲道理。  1   
,当别人需要时，通常我愿意花时间帮助他们。  7   
,通常我能在交谈中抓住话题的要领。  4   
,我擅长制造浪漫。  4   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  1   
`善良  2   
`积极进取  3   
`有同情心  5   
`工作勤奋、努力  7   
