01  ---------------------------------账号信息---------------------------------------- 
账号  0215@qq.com 
姓名  单相思 
性别  女 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  25 
体重  45 
身高  156 
月收入  5288 
住房情况  购房按揭中 
职位  务农 
宗教信仰  伊斯兰教 
作息时间  早睡早起 
是否愿意去对方城市  不愿意 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  28,35 
身高范围  163,173 
对方教育程度  本科 
对方住房情况  购房按揭中 
对方地理位置  同乡 
对方婚姻状况  离异 
对方信仰范围  其他宗教 
是否接受他有小孩  否 
对方收入  3090 
04  ---------------------------------性格特点---------------------------------------- 
.外向  5 , 1  
.强势  7 , 3  
.聪明  2 , 3  
.敏感  2 , 2  
.感性  1 , 1  
.热情  7 , 4  
.较真儿  6 , 5  
.急躁  2 , 3  
.有激情  1 , 7  
.活泼  1 , 4  
.喜欢让别人听自己的安排或指挥  5 , 6  
.心直口快  5 , 6  
.拘谨  7 , 3  
.对事物好奇  5 , 6  
.乐观  4 , 6  
.执著  2 , 5  
.稳重  2 , 7  
.浪漫  1 , 3  
.自私  3 , 1  
.固执己见  3 , 5  
.有主见  7 , 2  
.领导者  7 , 4  
.细心  5 , 7  
.理性  2 , 2  
.有耐心  1 , 3  
.对他人好奇  1 , 6  
.独立  5 , 5  
.善良  3 , 6  
.任性  4 , 6  
.爱发脾气  1 , 6  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  5   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  5   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  1   
,我擅长分析问题。  5   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  4   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  4   
,通常我会照顾别人的感受。  3   
,通常我坚持自己的意见和想法。  5   
,知难而退——遇到困难时我通常选择知难而退  6   
,当事情多发时，我一样可以从容应对。  5   
,我的理解能力很强，能迅速理解别人的意图  5   
,我很容易生气。  2   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  5   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  3   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  3   
,通常我愿意和别人讲道理。  5   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  7   
,我擅长制造浪漫。  7   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  2   
`善良  7   
`积极进取  4   
`有同情心  6   
`工作勤奋、努力  3   
`喜欢冒险  2   
`有责任心  3   
`有社会责任感  7   
`有正义感  1   
`生活中我是个很现实的人。  7   
`尊重长辈  7   
`宽容  7   
`讲究生活品质  2   
`喜欢宠物  1   
`喜欢做家务  1   
`有时间观念  7   
`心态平和  2   
`心存感恩  1   
`异性朋友很多  1   
`沉迷于某件事  3   
