01  ---------------------------------账号信息---------------------------------------- 
账号  0080@qq.com 
姓名  离魂曲 
性别  女 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  41 
体重  65 
身高  159 
月收入  4977 
住房情况  和家人同住 
职位  单位职员 
宗教信仰  伊斯兰教 
作息时间  夜猫子 
是否愿意去对方城市  视情况而定 
教育学历  本科 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  44,51 
身高范围  166,176 
对方教育程度  硕士 
对方住房情况  购房按揭中 
对方地理位置  不限 
对方婚姻状况  未婚 
对方信仰范围  天主教 
是否接受他有小孩  是 
对方收入  3387 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 4  
.强势  5 , 3  
.聪明  7 , 4  
.敏感  6 , 2  
.感性  1 , 4  
.热情  5 , 7  
.较真儿  1 , 2  
.急躁  4 , 5  
.有激情  3 , 1  
.活泼  4 , 4  
.喜欢让别人听自己的安排或指挥  4 , 4  
.心直口快  7 , 4  
.拘谨  2 , 3  
.对事物好奇  3 , 1  
.乐观  6 , 7  
.执著  5 , 5  
.稳重  2 , 6  
.浪漫  1 , 4  
.自私  3 , 6  
.固执己见  2 , 4  
.有主见  1 , 5  
.领导者  5 , 5  
.细心  5 , 1  
.理性  7 , 3  
.有耐心  5 , 1  
.对他人好奇  1 , 7  
.独立  2 , 6  
.善良  1 , 7  
.任性  2 , 1  
.爱发脾气  1 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  5   
,我总是试着去适应对方。  6   
,我总是试着去了解对方。  7   
,我总是试着尊重他人不同意见。  4   
,遇到问题时，我常常会感到束手无策。  3   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  4   
,我的语言表达能力非常好。  7   
,我经常会拿不定主意，需要别人的指点。  7   
,从感情上接近他人对你来说是件很容易的事。  1   
,对我而言，人们在情感方面接近我是困难的。  6   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  6   
,知难而退——遇到困难时我通常选择知难而退  3   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  2   
,我很容易生气。  7   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  6   
,当关系明确，我会对另一半敞开心扉。  6   
,我经常抱怨。  3   
