01  ---------------------------------账号信息---------------------------------------- 
账号  0141@qq.com 
姓名  沧以海 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  26 
体重  66 
身高  162 
月收入  12565 
住房情况  单位宿舍 
职位  单位职员 
宗教信仰  其他宗教 
作息时间  早睡早起 
是否愿意去对方城市  不愿意 
教育学历  初中(及以下) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,23 
身高范围  145,155 
对方教育程度  高中(中专) 
对方住房情况  有房 
对方地理位置  同城 
对方婚姻状况  未婚 
对方信仰范围  其他宗教 
是否接受他有小孩  视情况而定 
对方收入  4627 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 5  
.强势  5 , 4  
.聪明  5 , 1  
.敏感  2 , 4  
.感性  4 , 1  
.热情  7 , 3  
.较真儿  6 , 4  
.急躁  2 , 6  
.有激情  3 , 6  
.活泼  3 , 6  
.喜欢让别人听自己的安排或指挥  4 , 2  
.心直口快  7 , 2  
.拘谨  6 , 7  
.对事物好奇  4 , 6  
.乐观  3 , 2  
.执著  6 , 6  
.稳重  4 , 1  
.浪漫  1 , 5  
.自私  7 , 7  
.固执己见  1 , 4  
.有主见  2 , 6  
.领导者  6 , 4  
.细心  7 , 1  
.理性  5 , 2  
.有耐心  3 , 1  
.对他人好奇  5 , 2  
.独立  1 , 6  
.善良  6 , 3  
.任性  3 , 4  
.爱发脾气  1 , 2  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  3   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  7   
,我总是试着尊重他人不同意见。  7   
,遇到问题时，我常常会感到束手无策。  5   
,我常常感到生活、工作有很大压力。  5   
,我擅长分析问题。  5   
,我的语言表达能力非常好。  4   
,我经常会拿不定主意，需要别人的指点。  6   
,从感情上接近他人对你来说是件很容易的事。  1   
,对我而言，人们在情感方面接近我是困难的。  3   
,通常我会照顾别人的感受。  7   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  2   
