01  ---------------------------------账号信息---------------------------------------- 
账号  0048@qq.com 
姓名  北爱” 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  22 
体重  44 
身高  166 
月收入  8646 
住房情况  有房 
职位  务农 
宗教信仰  佛教 
作息时间  夜猫子 
是否愿意去对方城市  愿意 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  25,32 
身高范围  173,183 
对方教育程度  大专 
对方住房情况  不限 
对方地理位置  同省 
对方婚姻状况  未婚 
对方信仰范围  佛教 
是否接受他有小孩  是 
对方收入  4909 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 5  
.强势  1 , 1  
.聪明  1 , 6  
.敏感  6 , 5  
.感性  4 , 1  
.热情  4 , 3  
.较真儿  4 , 1  
.急躁  6 , 1  
.有激情  1 , 4  
.活泼  1 , 5  
.喜欢让别人听自己的安排或指挥  6 , 3  
.心直口快  2 , 6  
.拘谨  7 , 4  
.对事物好奇  3 , 3  
.乐观  6 , 6  
.执著  4 , 6  
.稳重  3 , 4  
.浪漫  2 , 3  
.自私  5 , 3  
.固执己见  6 , 2  
.有主见  6 , 1  
.领导者  3 , 3  
.细心  1 , 5  
.理性  3 , 5  
.有耐心  5 , 3  
.对他人好奇  2 , 2  
.独立  6 , 6  
.善良  6 , 6  
.任性  4 , 3  
.爱发脾气  5 , 4  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  3   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  1   
,我总是试着尊重他人不同意见。  7   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  3   
,我擅长分析问题。  4   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  2   
,从感情上接近他人对你来说是件很容易的事。  2   
,对我而言，人们在情感方面接近我是困难的。  3   
,通常我会照顾别人的感受。  7   
,通常我坚持自己的意见和想法。  4   
,知难而退——遇到困难时我通常选择知难而退  3   
