01  ---------------------------------账号信息---------------------------------------- 
账号  0028@qq.com 
姓名  雨雨雨 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  43 
体重  80 
身高  174 
月收入  14166 
住房情况  和家人同住 
职位  单位负责人 
宗教信仰  伊斯兰教 
作息时间  早睡早起 
是否愿意去对方城市  不愿意 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  33,40 
身高范围  157,167 
对方教育程度  博士(及以上) 
对方住房情况  单位宿舍 
对方地理位置  同省 
对方婚姻状况  丧偶 
对方信仰范围  佛教 
是否接受他有小孩  是 
对方收入  4043 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 2  
.强势  1 , 6  
.聪明  6 , 1  
.敏感  2 , 5  
.感性  5 , 5  
.热情  4 , 2  
.较真儿  4 , 5  
.急躁  5 , 5  
.有激情  2 , 5  
.活泼  3 , 2  
.喜欢让别人听自己的安排或指挥  2 , 3  
.心直口快  3 , 1  
.拘谨  2 , 3  
.对事物好奇  6 , 7  
.乐观  3 , 6  
.执著  2 , 5  
.稳重  7 , 4  
.浪漫  5 , 7  
.自私  2 , 3  
.固执己见  7 , 3  
.有主见  4 , 3  
.领导者  6 , 5  
.细心  1 , 1  
.理性  3 , 6  
.有耐心  4 , 3  
.对他人好奇  4 , 2  
.独立  1 , 7  
.善良  5 , 3  
.任性  5 , 7  
.爱发脾气  2 , 4  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  6   
,我总是试着去适应对方。  6   
,我总是试着去了解对方。  3   
,我总是试着尊重他人不同意见。  4   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  4   
,我的语言表达能力非常好。  7   
,我经常会拿不定主意，需要别人的指点。  2   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  2   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  1   
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  5   
