01  ---------------------------------账号信息---------------------------------------- 
账号  0165@qq.com 
姓名  你的影 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  40 
体重  90 
身高  173 
月收入  21086 
住房情况  购房按揭中 
职位  中层管理 
宗教信仰  天主教 
作息时间  夜猫子 
是否愿意去对方城市  视情况而定 
教育学历  初中(及以下) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  30,37 
身高范围  156,166 
对方教育程度  本科 
对方住房情况  不限 
对方地理位置  国内 
对方婚姻状况  丧偶 
对方信仰范围  伊斯兰教 
是否接受他有小孩  视情况而定 
对方收入  2041 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 1  
.强势  5 , 6  
.聪明  6 , 6  
.敏感  4 , 6  
.感性  6 , 7  
.热情  6 , 7  
.较真儿  6 , 2  
.急躁  5 , 7  
.有激情  7 , 4  
.活泼  2 , 7  
.喜欢让别人听自己的安排或指挥  3 , 1  
.心直口快  4 , 2  
.拘谨  6 , 3  
.对事物好奇  1 , 6  
.乐观  2 , 2  
.执著  7 , 1  
.稳重  4 , 7  
.浪漫  5 , 5  
.自私  7 , 1  
.固执己见  3 , 6  
.有主见  4 , 3  
.领导者  6 , 2  
.细心  2 , 6  
.理性  2 , 7  
.有耐心  3 , 7  
.对他人好奇  5 , 7  
.独立  3 , 7  
.善良  2 , 7  
.任性  5 , 7  
.爱发脾气  1 , 1  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  5   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  4   
,我总是试着尊重他人不同意见。  3   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  5   
,我擅长分析问题。  5   
,我的语言表达能力非常好。  3   
,我经常会拿不定主意，需要别人的指点。  1   
,从感情上接近他人对你来说是件很容易的事。  6   
,对我而言，人们在情感方面接近我是困难的。  7   
,通常我会照顾别人的感受。  7   
,通常我坚持自己的意见和想法。  1   
,知难而退——遇到困难时我通常选择知难而退  1   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  5   
,我很容易生气。  1   
,我总是喜欢问为什么。  5   
,有冲突时，我总是试着妥善的解决。  3   
,当关系明确，我会对另一半敞开心扉。  7   
,我经常抱怨。  1   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  6   
,通常我愿意和别人讲道理。  2   
,当别人需要时，通常我愿意花时间帮助他们。  3   
,通常我能在交谈中抓住话题的要领。  6   
,我擅长制造浪漫。  4   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  1   
`善良  2   
`积极进取  4   
`有同情心  5   
`工作勤奋、努力  4   
`喜欢冒险  1   
`有责任心  3   
`有社会责任感  4   
`有正义感  6   
`生活中我是个很现实的人。  3   
`尊重长辈  5   
`宽容  3   
`讲究生活品质  3   
`喜欢宠物  1   
`喜欢做家务  7   
`有时间观念  7   
`心态平和  6   
`心存感恩  6   
`异性朋友很多  7   
`沉迷于某件事  7   
`有事业心  3   
`渴望性生活  2   
`渴望被对方关注  2   
`经常感到无聊，无可事事。  1   
`慷慨大方  6   
`真诚  2   
`乐于助人  5   
`知足常乐  5   
`有计划的做事  1   
`喜欢按规则办事  4   
`有爱心  3   
07  ---------------------------------人生价值观二---------------------------------------- 
!日久生情  6   
!一见钟情  2   
!在物质层面总希望能超过身边的人。  3   
!我很在乎她的外表。;我很在乎我的外表。  3   
