01  ---------------------------------账号信息---------------------------------------- 
账号  0144@qq.com 
姓名  皇甫笑 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  35 
体重  52 
身高  165 
月收入  27732 
住房情况  租房 
职位  工人 
宗教信仰  佛教 
作息时间  夜猫子 
是否愿意去对方城市  视情况而定 
教育学历  本科 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  38,45 
身高范围  172,182 
对方教育程度  高中(中专) 
对方住房情况  有房 
对方地理位置  不限 
对方婚姻状况  离异 
对方信仰范围  其他宗教 
是否接受他有小孩  否 
对方收入  4148 
04  ---------------------------------性格特点---------------------------------------- 
.外向  5 , 4  
.强势  2 , 1  
.聪明  5 , 5  
.敏感  5 , 1  
.感性  2 , 5  
.热情  4 , 3  
.较真儿  7 , 2  
.急躁  4 , 1  
.有激情  2 , 4  
.活泼  5 , 6  
.喜欢让别人听自己的安排或指挥  3 , 1  
.心直口快  3 , 2  
.拘谨  5 , 3  
.对事物好奇  1 , 7  
.乐观  2 , 3  
.执著  4 , 2  
.稳重  7 , 7  
.浪漫  7 , 2  
.自私  1 , 5  
.固执己见  4 , 6  
.有主见  6 , 6  
.领导者  5 , 7  
.细心  5 , 3  
.理性  4 , 7  
.有耐心  7 , 2  
.对他人好奇  6 , 4  
.独立  1 , 7  
.善良  3 , 2  
.任性  4 , 3  
.爱发脾气  6 , 2  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  2   
,我总是试着去适应对方。  5   
,我总是试着去了解对方。  4   
,我总是试着尊重他人不同意见。  3   
,遇到问题时，我常常会感到束手无策。  4   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  6   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  7   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  4   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  1   
,当事情多发时，我一样可以从容应对。  6   
,我的理解能力很强，能迅速理解别人的意图  6   
,我很容易生气。  6   
,我总是喜欢问为什么。  4   
,有冲突时，我总是试着妥善的解决。  3   
,当关系明确，我会对另一半敞开心扉。  4   
,我经常抱怨。  7   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  1   
,通常我愿意和别人讲道理。  6   
,当别人需要时，通常我愿意花时间帮助他们。  5   
,通常我能在交谈中抓住话题的要领。  1   
,我擅长制造浪漫。  7   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  7   
`善良  4   
`积极进取  3   
`有同情心  7   
`工作勤奋、努力  5   
`喜欢冒险  5   
`有责任心  5   
