01  ---------------------------------账号信息---------------------------------------- 
账号  0093@qq.com 
姓名  泪光雨 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  20 
体重  73 
身高  168 
月收入  18939 
住房情况  有房 
职位  务农 
宗教信仰  佛教 
作息时间  没规律 
是否愿意去对方城市  视情况而定 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,18 
身高范围  151,161 
对方教育程度  本科 
对方住房情况  和家人同住 
对方地理位置  同城 
对方婚姻状况  丧偶 
对方信仰范围  其他宗教 
是否接受他有小孩  否 
对方收入  2214 
04  ---------------------------------性格特点---------------------------------------- 
.外向  3 , 2  
.强势  6 , 5  
.聪明  2 , 2  
.敏感  7 , 7  
.感性  1 , 5  
.热情  1 , 1  
.较真儿  5 , 2  
.急躁  7 , 6  
.有激情  3 , 4  
.活泼  7 , 4  
.喜欢让别人听自己的安排或指挥  1 , 2  
.心直口快  3 , 4  
.拘谨  1 , 7  
.对事物好奇  3 , 6  
.乐观  4 , 1  
.执著  3 , 3  
.稳重  7 , 5  
.浪漫  6 , 1  
.自私  7 , 6  
.固执己见  5 , 4  
.有主见  4 , 1  
.领导者  2 , 7  
.细心  2 , 5  
.理性  2 , 6  
.有耐心  6 , 5  
.对他人好奇  7 , 3  
.独立  5 , 6  
.善良  5 , 6  
.任性  6 , 4  
.爱发脾气  1 , 6  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  2   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  3   
,我总是试着尊重他人不同意见。  7   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  3   
,我的语言表达能力非常好。  6   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  5   
,对我而言，人们在情感方面接近我是困难的。  2   
,通常我会照顾别人的感受。  7   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  2   
,当事情多发时，我一样可以从容应对。  5   
,我的理解能力很强，能迅速理解别人的意图  4   
,我很容易生气。  1   
