01  ---------------------------------账号信息---------------------------------------- 
账号  0179@qq.com 
姓名  ミ皮卡丘 
性别  女 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  36 
体重  52 
身高  158 
月收入  8902 
住房情况  购房按揭中 
职位  务农 
宗教信仰  佛教 
作息时间  夜猫子 
是否愿意去对方城市  不愿意 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  39,46 
身高范围  165,175 
对方教育程度  大专 
对方住房情况  租房 
对方地理位置  同省 
对方婚姻状况  不限 
对方信仰范围  天主教 
是否接受他有小孩  否 
对方收入  3559 
04  ---------------------------------性格特点---------------------------------------- 
.外向  3 , 4  
.强势  3 , 7  
.聪明  4 , 4  
.敏感  5 , 7  
.感性  1 , 6  
.热情  1 , 6  
.较真儿  4 , 1  
.急躁  2 , 4  
.有激情  7 , 5  
.活泼  3 , 5  
.喜欢让别人听自己的安排或指挥  1 , 7  
.心直口快  1 , 5  
.拘谨  3 , 4  
.对事物好奇  7 , 3  
.乐观  4 , 2  
.执著  5 , 3  
.稳重  5 , 7  
.浪漫  2 , 2  
.自私  2 , 6  
.固执己见  3 , 2  
.有主见  4 , 1  
.领导者  6 , 3  
.细心  5 , 3  
.理性  2 , 3  
.有耐心  1 , 2  
.对他人好奇  4 , 5  
.独立  7 , 3  
.善良  4 , 4  
.任性  5 , 6  
.爱发脾气  5 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  5   
,我总是试着去适应对方。  5   
,我总是试着去了解对方。  3   
,我总是试着尊重他人不同意见。  3   
,遇到问题时，我常常会感到束手无策。  6   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  7   
,我的语言表达能力非常好。  6   
,我经常会拿不定主意，需要别人的指点。  6   
,从感情上接近他人对你来说是件很容易的事。  7   
,对我而言，人们在情感方面接近我是困难的。  5   
,通常我会照顾别人的感受。  3   
,通常我坚持自己的意见和想法。  1   
,知难而退——遇到困难时我通常选择知难而退  1   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  3   
,我很容易生气。  1   
,我总是喜欢问为什么。  6   
,有冲突时，我总是试着妥善的解决。  1   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  3   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  1   
,通常我愿意和别人讲道理。  4   
,当别人需要时，通常我愿意花时间帮助他们。  5   
,通常我能在交谈中抓住话题的要领。  2   
,我擅长制造浪漫。  3   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  1   
`善良  5   
`积极进取  5   
`有同情心  5   
`工作勤奋、努力  4   
`喜欢冒险  1   
`有责任心  2   
`有社会责任感  6   
`有正义感  2   
`生活中我是个很现实的人。  3   
`尊重长辈  3   
`宽容  1   
`讲究生活品质  2   
`喜欢宠物  1   
`喜欢做家务  1   
`有时间观念  1   
`心态平和  1   
`心存感恩  5   
`异性朋友很多  3   
`沉迷于某件事  6   
`有事业心  2   
`渴望性生活  7   
`渴望被对方关注  5   
`经常感到无聊，无可事事。  3   
`慷慨大方  1   
`真诚  2   
`乐于助人  3   
`知足常乐  3   
