01  ---------------------------------账号信息---------------------------------------- 
账号  0008@qq.com 
姓名  懒小孩 
性别  女 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  33 
体重  64 
身高  161 
月收入  18118 
住房情况  购房按揭中 
职位  单位职员 
宗教信仰  其他宗教 
作息时间  早睡早起 
是否愿意去对方城市  愿意 
教育学历  初中(及以下) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  36,43 
身高范围  168,178 
对方教育程度  大专 
对方住房情况  购房按揭中 
对方地理位置  不限 
对方婚姻状况  丧偶 
对方信仰范围  基督教 
是否接受他有小孩  视情况而定 
对方收入  2361 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 4  
.强势  3 , 5  
.聪明  6 , 1  
.敏感  5 , 6  
.感性  3 , 7  
.热情  7 , 1  
.较真儿  3 , 2  
.急躁  5 , 6  
.有激情  2 , 1  
.活泼  4 , 6  
.喜欢让别人听自己的安排或指挥  4 , 7  
.心直口快  6 , 1  
.拘谨  6 , 5  
.对事物好奇  1 , 1  
.乐观  2 , 2  
.执著  6 , 1  
.稳重  4 , 3  
.浪漫  5 , 7  
.自私  2 , 3  
.固执己见  5 , 6  
.有主见  6 , 7  
.领导者  1 , 5  
.细心  7 , 1  
.理性  1 , 7  
.有耐心  1 , 3  
.对他人好奇  5 , 2  
.独立  6 , 1  
.善良  1 , 3  
.任性  5 , 3  
.爱发脾气  3 , 7  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  7   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  1   
,我总是试着尊重他人不同意见。  2   
,遇到问题时，我常常会感到束手无策。  5   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  5   
,我的语言表达能力非常好。  3   
,我经常会拿不定主意，需要别人的指点。  2   
,从感情上接近他人对你来说是件很容易的事。  6   
,对我而言，人们在情感方面接近我是困难的。  5   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  7   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  7   
,我很容易生气。  7   
,我总是喜欢问为什么。  2   
,有冲突时，我总是试着妥善的解决。  5   
