01  ---------------------------------账号信息---------------------------------------- 
账号  0135@qq.com 
姓名  黠心明。 
性别  男 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  23 
体重  70 
身高  179 
月收入  13729 
住房情况  购房按揭中 
职位  自由职业 
宗教信仰  伊斯兰教 
作息时间  夜猫子 
是否愿意去对方城市  不愿意 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,20 
身高范围  162,172 
对方教育程度  不限 
对方住房情况  租房 
对方地理位置  国内 
对方婚姻状况  未婚 
对方信仰范围  无宗教信仰 
是否接受他有小孩  是 
对方收入  3149 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 2  
.强势  3 , 4  
.聪明  5 , 3  
.敏感  3 , 7  
.感性  5 , 5  
.热情  6 , 6  
.较真儿  3 , 7  
.急躁  1 , 6  
.有激情  3 , 7  
.活泼  1 , 1  
.喜欢让别人听自己的安排或指挥  3 , 3  
.心直口快  1 , 1  
.拘谨  4 , 3  
.对事物好奇  7 , 7  
.乐观  2 , 1  
.执著  6 , 6  
.稳重  7 , 2  
.浪漫  2 , 7  
.自私  5 , 7  
.固执己见  1 , 7  
.有主见  2 , 7  
.领导者  3 , 5  
.细心  2 , 3  
.理性  7 , 7  
.有耐心  4 , 6  
.对他人好奇  2 , 3  
.独立  4 , 3  
.善良  1 , 1  
.任性  5 , 6  
.爱发脾气  2 , 4  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  3   
,我总是试着去适应对方。  6   
,我总是试着去了解对方。  1   
,我总是试着尊重他人不同意见。  5   
,遇到问题时，我常常会感到束手无策。  3   
,我常常感到生活、工作有很大压力。  2   
,我擅长分析问题。  3   
,我的语言表达能力非常好。  4   
,我经常会拿不定主意，需要别人的指点。  7   
,从感情上接近他人对你来说是件很容易的事。  3   
,对我而言，人们在情感方面接近我是困难的。  3   
,通常我会照顾别人的感受。  3   
,通常我坚持自己的意见和想法。  4   
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  1   
,我很容易生气。  7   
,我总是喜欢问为什么。  7   
