01  ---------------------------------账号信息---------------------------------------- 
账号  0099@qq.com 
姓名  撸致呻 
性别  男 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  43 
体重  79 
身高  173 
月收入  6639 
住房情况  租房 
职位  高管 
宗教信仰  其他宗教 
作息时间  夜猫子 
是否愿意去对方城市  不愿意 
教育学历  大专 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  33,40 
身高范围  156,166 
对方教育程度  大专 
对方住房情况  和家人同住 
对方地理位置  同省 
对方婚姻状况  丧偶 
对方信仰范围  天主教 
是否接受他有小孩  否 
对方收入  4840 
04  ---------------------------------性格特点---------------------------------------- 
.外向  3 , 2  
.强势  1 , 3  
.聪明  1 , 7  
.敏感  4 , 2  
.感性  4 , 3  
.热情  4 , 4  
.较真儿  5 , 5  
.急躁  4 , 4  
.有激情  7 , 2  
.活泼  6 , 3  
.喜欢让别人听自己的安排或指挥  1 , 7  
.心直口快  5 , 4  
.拘谨  6 , 2  
.对事物好奇  4 , 5  
.乐观  5 , 6  
.执著  1 , 6  
.稳重  5 , 6  
.浪漫  5 , 1  
.自私  2 , 3  
.固执己见  6 , 7  
.有主见  6 , 7  
.领导者  2 , 4  
.细心  4 , 3  
.理性  2 , 3  
.有耐心  6 , 3  
.对他人好奇  2 , 4  
.独立  1 , 7  
.善良  1 , 6  
.任性  1 , 5  
.爱发脾气  6 , 7  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  7   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  2   
,我总是试着尊重他人不同意见。  3   
,遇到问题时，我常常会感到束手无策。  2   
,我常常感到生活、工作有很大压力。  6   
,我擅长分析问题。  1   
,我的语言表达能力非常好。  2   
,我经常会拿不定主意，需要别人的指点。  6   
,从感情上接近他人对你来说是件很容易的事。  3   
,对我而言，人们在情感方面接近我是困难的。  3   
,通常我会照顾别人的感受。  1   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  2   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  2   
,我很容易生气。  1   
,我总是喜欢问为什么。  2   
,有冲突时，我总是试着妥善的解决。  3   
,当关系明确，我会对另一半敞开心扉。  4   
,我经常抱怨。  6   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  3   
,通常我愿意和别人讲道理。  2   
,当别人需要时，通常我愿意花时间帮助他们。  3   
,通常我能在交谈中抓住话题的要领。  6   
,我擅长制造浪漫。  6   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  7   
`善良  5   
`积极进取  5   
`有同情心  5   
`工作勤奋、努力  4   
`喜欢冒险  4   
`有责任心  7   
`有社会责任感  3   
`有正义感  5   
`生活中我是个很现实的人。  2   
`尊重长辈  3   
`宽容  4   
`讲究生活品质  7   
`喜欢宠物  3   
`喜欢做家务  1   
`有时间观念  5   
`心态平和  5   
