01  ---------------------------------账号信息---------------------------------------- 
账号  0060@qq.com 
姓名  柳梦璃 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  40 
体重  51 
身高  170 
月收入  15054 
住房情况  和家人同住 
职位  单位负责人 
宗教信仰  天主教 
作息时间  夜猫子 
是否愿意去对方城市  不愿意 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  30,37 
身高范围  153,163 
对方教育程度  高中(中专) 
对方住房情况  租房 
对方地理位置  同省 
对方婚姻状况  离异 
对方信仰范围  天主教 
是否接受他有小孩  否 
对方收入  2671 
04  ---------------------------------性格特点---------------------------------------- 
.外向  6 , 2  
.强势  4 , 7  
.聪明  2 , 6  
.敏感  2 , 3  
.感性  6 , 5  
.热情  2 , 4  
.较真儿  2 , 4  
.急躁  6 , 2  
.有激情  4 , 1  
.活泼  5 , 1  
.喜欢让别人听自己的安排或指挥  7 , 5  
.心直口快  1 , 5  
.拘谨  6 , 3  
.对事物好奇  3 , 3  
.乐观  5 , 3  
.执著  3 , 5  
.稳重  6 , 2  
.浪漫  4 , 4  
.自私  6 , 5  
.固执己见  5 , 6  
.有主见  5 , 7  
.领导者  2 , 4  
.细心  1 , 5  
.理性  5 , 3  
.有耐心  5 , 7  
.对他人好奇  3 , 3  
.独立  7 , 2  
.善良  6 , 7  
.任性  5 , 1  
.爱发脾气  2 , 2  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  7   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  4   
,我总是试着尊重他人不同意见。  1   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  3   
,我擅长分析问题。  7   
,我的语言表达能力非常好。  3   
,我经常会拿不定主意，需要别人的指点。  3   
,从感情上接近他人对你来说是件很容易的事。  1   
,对我而言，人们在情感方面接近我是困难的。  5   
,通常我会照顾别人的感受。  2   
,通常我坚持自己的意见和想法。  2   
,知难而退——遇到困难时我通常选择知难而退  6   
,当事情多发时，我一样可以从容应对。  1   
,我的理解能力很强，能迅速理解别人的意图  1   
,我很容易生气。  5   
,我总是喜欢问为什么。  6   
,有冲突时，我总是试着妥善的解决。  1   
,当关系明确，我会对另一半敞开心扉。  1   
,我经常抱怨。  1   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  5   
,通常我愿意和别人讲道理。  7   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  3   
,我擅长制造浪漫。  7   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  1   
`善良  1   
`积极进取  2   
`有同情心  1   
`工作勤奋、努力  1   
`喜欢冒险  3   
`有责任心  6   
`有社会责任感  5   
`有正义感  2   
`生活中我是个很现实的人。  7   
`尊重长辈  4   
`宽容  6   
`讲究生活品质  2   
`喜欢宠物  1   
`喜欢做家务  4   
`有时间观念  5   
`心态平和  4   
`心存感恩  5   
`异性朋友很多  4   
`沉迷于某件事  3   
`有事业心  5   
`渴望性生活  1   
`渴望被对方关注  5   
`经常感到无聊，无可事事。  6   
`慷慨大方  6   
`真诚  4   
`乐于助人  1   
`知足常乐  5   
`有计划的做事  2   
`喜欢按规则办事  4   
`有爱心  7   
