01  ---------------------------------账号信息---------------------------------------- 
账号  0098@qq.com 
姓名  温情温 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  29 
体重  46 
身高  164 
月收入  7254 
住房情况  有房 
职位  高管 
宗教信仰  基督教 
作息时间  没规律 
是否愿意去对方城市  不愿意 
教育学历  高中(中专) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  独生子女 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  32,39 
身高范围  171,181 
对方教育程度  不限 
对方住房情况  和家人同住 
对方地理位置  同城 
对方婚姻状况  离异 
对方信仰范围  其他宗教 
是否接受他有小孩  否 
对方收入  3571 
04  ---------------------------------性格特点---------------------------------------- 
.外向  3 , 1  
.强势  5 , 7  
.聪明  3 , 1  
.敏感  1 , 6  
.感性  1 , 3  
.热情  4 , 4  
.较真儿  2 , 1  
.急躁  3 , 6  
.有激情  7 , 5  
.活泼  7 , 7  
.喜欢让别人听自己的安排或指挥  6 , 5  
.心直口快  6 , 6  
.拘谨  1 , 1  
.对事物好奇  7 , 4  
.乐观  5 , 7  
.执著  1 , 1  
.稳重  1 , 5  
.浪漫  2 , 4  
.自私  2 , 7  
.固执己见  4 , 1  
.有主见  6 , 2  
.领导者  3 , 6  
.细心  7 , 5  
.理性  7 , 4  
.有耐心  5 , 4  
.对他人好奇  4 , 7  
.独立  4 , 6  
.善良  4 , 5  
.任性  7 , 6  
.爱发脾气  7 , 1  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  5   
,我总是试着去适应对方。  2   
,我总是试着去了解对方。  7   
,我总是试着尊重他人不同意见。  7   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  5   
,我擅长分析问题。  7   
,我的语言表达能力非常好。  4   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  2   
,对我而言，人们在情感方面接近我是困难的。  5   
,通常我会照顾别人的感受。  5   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  6   
,当事情多发时，我一样可以从容应对。  4   
,我的理解能力很强，能迅速理解别人的意图  1   
,我很容易生气。  4   
,我总是喜欢问为什么。  1   
,有冲突时，我总是试着妥善的解决。  4   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  3   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  7   
,通常我愿意和别人讲道理。  4   
,当别人需要时，通常我愿意花时间帮助他们。  6   
,通常我能在交谈中抓住话题的要领。  4   
,我擅长制造浪漫。  5   
