01  ---------------------------------账号信息---------------------------------------- 
账号  0213@qq.com 
姓名  朦胧海 
性别  男 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  18 
体重  87 
身高  173 
月收入  9774 
住房情况  单位宿舍 
职位  中层管理 
宗教信仰  其他宗教 
作息时间  夜猫子 
是否愿意去对方城市  不愿意 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,18 
身高范围  156,166 
对方教育程度  初中(及以下) 
对方住房情况  和家人同住 
对方地理位置  同城 
对方婚姻状况  未婚 
对方信仰范围  佛教 
是否接受他有小孩  视情况而定 
对方收入  2152 
04  ---------------------------------性格特点---------------------------------------- 
.外向  3 , 5  
.强势  6 , 6  
.聪明  6 , 3  
.敏感  2 , 1  
.感性  6 , 3  
.热情  1 , 1  
.较真儿  4 , 4  
.急躁  4 , 5  
.有激情  2 , 4  
.活泼  3 , 1  
.喜欢让别人听自己的安排或指挥  6 , 6  
.心直口快  3 , 1  
.拘谨  7 , 3  
.对事物好奇  7 , 4  
.乐观  5 , 2  
.执著  7 , 3  
.稳重  2 , 5  
.浪漫  6 , 7  
.自私  2 , 7  
.固执己见  3 , 1  
.有主见  5 , 3  
.领导者  4 , 6  
.细心  3 , 6  
.理性  7 , 3  
.有耐心  7 , 4  
.对他人好奇  6 , 3  
.独立  7 , 4  
.善良  7 , 2  
.任性  2 , 4  
.爱发脾气  6 , 7  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  6   
,我总是试着去适应对方。  3   
,我总是试着去了解对方。  4   
,我总是试着尊重他人不同意见。  6   
,遇到问题时，我常常会感到束手无策。  4   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  2   
,我的语言表达能力非常好。  3   
,我经常会拿不定主意，需要别人的指点。  6   
,从感情上接近他人对你来说是件很容易的事。  3   
,对我而言，人们在情感方面接近我是困难的。  3   
