01  ---------------------------------账号信息---------------------------------------- 
账号  0152@qq.com 
姓名  菠萝蜜 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  28 
体重  61 
身高  177 
月收入  7878 
住房情况  购房按揭中 
职位  自由职业 
宗教信仰  基督教 
作息时间  早睡早起 
是否愿意去对方城市  视情况而定 
教育学历  本科 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  独生子女 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,25 
身高范围  160,170 
对方教育程度  本科 
对方住房情况  租房 
对方地理位置  国内 
对方婚姻状况  未婚 
对方信仰范围  基督教 
是否接受他有小孩  视情况而定 
对方收入  2773 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 3  
.强势  4 , 5  
.聪明  1 , 6  
.敏感  3 , 7  
.感性  3 , 3  
.热情  4 , 1  
.较真儿  1 , 4  
.急躁  3 , 1  
.有激情  6 , 3  
.活泼  4 , 5  
.喜欢让别人听自己的安排或指挥  4 , 4  
.心直口快  1 , 6  
.拘谨  3 , 7  
.对事物好奇  4 , 4  
.乐观  5 , 2  
.执著  1 , 3  
.稳重  4 , 2  
.浪漫  6 , 3  
.自私  2 , 5  
.固执己见  6 , 2  
.有主见  1 , 4  
.领导者  1 , 4  
.细心  6 , 1  
.理性  3 , 5  
.有耐心  5 , 4  
.对他人好奇  4 , 5  
.独立  7 , 2  
.善良  7 , 2  
.任性  2 , 4  
.爱发脾气  5 , 7  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  3   
,我总是试着去适应对方。  3   
,我总是试着去了解对方。  2   
,我总是试着尊重他人不同意见。  6   
,遇到问题时，我常常会感到束手无策。  3   
,我常常感到生活、工作有很大压力。  6   
,我擅长分析问题。  4   
,我的语言表达能力非常好。  4   
,我经常会拿不定主意，需要别人的指点。  3   
,从感情上接近他人对你来说是件很容易的事。  1   
,对我而言，人们在情感方面接近我是困难的。  4   
