01  ---------------------------------账号信息---------------------------------------- 
账号  0183@qq.com 
姓名  奈小落 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  40 
体重  77 
身高  161 
月收入  5065 
住房情况  单位宿舍 
职位  单位负责人 
宗教信仰  伊斯兰教 
作息时间  睡得较晚 
是否愿意去对方城市  视情况而定 
教育学历  初中(及以下) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  30,37 
身高范围  144,154 
对方教育程度  博士(及以上) 
对方住房情况  不限 
对方地理位置  同乡 
对方婚姻状况  不限 
对方信仰范围  基督教 
是否接受他有小孩  否 
对方收入  3927 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 3  
.强势  2 , 5  
.聪明  5 , 5  
.敏感  6 , 6  
.感性  5 , 3  
.热情  7 , 1  
.较真儿  7 , 4  
.急躁  3 , 7  
.有激情  6 , 7  
.活泼  3 , 1  
.喜欢让别人听自己的安排或指挥  1 , 7  
.心直口快  4 , 7  
.拘谨  2 , 6  
.对事物好奇  4 , 5  
.乐观  6 , 6  
.执著  2 , 2  
.稳重  3 , 2  
.浪漫  5 , 5  
.自私  3 , 7  
.固执己见  5 , 6  
.有主见  4 , 4  
.领导者  6 , 5  
.细心  4 , 3  
.理性  3 , 2  
.有耐心  1 , 4  
.对他人好奇  4 , 1  
.独立  5 , 1  
.善良  6 , 5  
.任性  3 , 1  
.爱发脾气  7 , 7  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  3   
,我总是试着去适应对方。  5   
,我总是试着去了解对方。  1   
,我总是试着尊重他人不同意见。  1   
,遇到问题时，我常常会感到束手无策。  2   
,我常常感到生活、工作有很大压力。  5   
,我擅长分析问题。  4   
,我的语言表达能力非常好。  4   
,我经常会拿不定主意，需要别人的指点。  3   
,从感情上接近他人对你来说是件很容易的事。  7   
,对我而言，人们在情感方面接近我是困难的。  7   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  7   
,知难而退——遇到困难时我通常选择知难而退  3   
,当事情多发时，我一样可以从容应对。  5   
,我的理解能力很强，能迅速理解别人的意图  2   
,我很容易生气。  1   
,我总是喜欢问为什么。  2   
,有冲突时，我总是试着妥善的解决。  5   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  5   
