01  ---------------------------------账号信息---------------------------------------- 
账号  110000000009@qq.com 
性别  男 
婚姻状态  离婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  37 
体重  68 
身高  180 
月收入  12832 
住房情况  单位宿舍 
职位  单位职员 
宗教信仰  佛教 
作息时间  没规律 
是否愿意去对方城市  不愿意 
教育学历  本科 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  27,34 
身高范围  163,173 
对方教育程度  本科 
对方住房情况  有房 
对方地理位置  不限 
对方婚姻状况  丧偶 
对方信仰范围  天主教 
是否接受他有小孩  视情况而定 
对方收入  3991 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 1  
.强势  3 , 2  
.聪明  6 , 5  
.敏感  7 , 5  
.感性  2 , 4  
.热情  1 , 5  
.较真儿  7 , 5  
.急躁  4 , 6  
.有激情  2 , 1  
.活泼  5 , 2  
.喜欢让别人听自己的安排或指挥  7 , 6  
.心直口快  4 , 6  
.拘谨  1 , 3  
.对事物好奇  3 , 6  
.乐观  4 , 6  
.执著  1 , 4  
.稳重  7 , 1  
.浪漫  5 , 5  
.自私  2 , 6  
.固执己见  6 , 3  
.有主见  2 , 1  
.领导者  1 , 2  
.细心  1 , 2  
.理性  5 , 2  
.有耐心  7 , 7  
.对他人好奇  1 , 7  
.独立  7 , 1  
.善良  5 , 4  
.任性  4 , 3  
.爱发脾气  1 , 6  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  2   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  1   
,我总是试着尊重他人不同意见。  6   
,遇到问题时，我常常会感到束手无策。  2   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  6   
,我的语言表达能力非常好。  6   
,我经常会拿不定主意，需要别人的指点。  4   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  5   
,通常我会照顾别人的感受。  3   
,通常我坚持自己的意见和想法。  6   
,知难而退——遇到困难时我通常选择知难而退  3   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  7   
,我很容易生气。  1   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  6   
,当关系明确，我会对另一半敞开心扉。  5   
,我经常抱怨。  3   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  4   
,通常我愿意和别人讲道理。  1   
,当别人需要时，通常我愿意花时间帮助他们。  1   
,通常我能在交谈中抓住话题的要领。  2   
,我擅长制造浪漫。  1   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  7   
`善良  4   
`积极进取  2   
`有同情心  7   
`工作勤奋、努力  7   
`喜欢冒险  3   
`有责任心  2   
`有社会责任感  3   
`有正义感  5   
`生活中我是个很现实的人。  2   
`尊重长辈  7   
`宽容  7   
`讲究生活品质  5   
`喜欢宠物  2   
`喜欢做家务  3   
`有时间观念  3   
`心态平和  4   
`心存感恩  1   
`异性朋友很多  6   
`沉迷于某件事  4   
`有事业心  5   
`渴望性生活  4   
`渴望被对方关注  3   
`经常感到无聊，无可事事。  2   
`慷慨大方  3   
`真诚  3   
`乐于助人  4   
