01  ---------------------------------账号信息---------------------------------------- 
账号  0218@qq.com 
姓名  人不多 
性别  男 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  22 
体重  80 
身高  181 
月收入  19219 
住房情况  有房 
职位  单位负责人 
宗教信仰  基督教 
作息时间  睡得较晚 
是否愿意去对方城市  视情况而定 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  独生子女 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,19 
身高范围  164,174 
对方教育程度  博士(及以上) 
对方住房情况  和家人同住 
对方地理位置  同乡 
对方婚姻状况  丧偶 
对方信仰范围  不限 
是否接受他有小孩  视情况而定 
对方收入  4122 
04  ---------------------------------性格特点---------------------------------------- 
.外向  6 , 5  
.强势  4 , 5  
.聪明  3 , 5  
.敏感  1 , 3  
.感性  4 , 5  
.热情  4 , 3  
.较真儿  7 , 1  
.急躁  4 , 5  
.有激情  2 , 7  
.活泼  4 , 5  
.喜欢让别人听自己的安排或指挥  6 , 5  
.心直口快  6 , 4  
.拘谨  3 , 5  
.对事物好奇  4 , 2  
.乐观  1 , 2  
.执著  1 , 6  
.稳重  4 , 3  
.浪漫  5 , 1  
.自私  3 , 5  
.固执己见  3 , 2  
.有主见  6 , 1  
.领导者  1 , 1  
.细心  2 , 3  
.理性  1 , 5  
.有耐心  2 , 2  
.对他人好奇  5 , 7  
.独立  4 , 3  
.善良  1 , 3  
.任性  2 , 3  
.爱发脾气  3 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  5   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  4   
,我总是试着尊重他人不同意见。  6   
,遇到问题时，我常常会感到束手无策。  7   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  1   
,我的语言表达能力非常好。  2   
,我经常会拿不定主意，需要别人的指点。  3   
,从感情上接近他人对你来说是件很容易的事。  5   
,对我而言，人们在情感方面接近我是困难的。  1   
,通常我会照顾别人的感受。  4   
,通常我坚持自己的意见和想法。  5   
,知难而退——遇到困难时我通常选择知难而退  7   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  1   
,我很容易生气。  6   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  5   
,当关系明确，我会对另一半敞开心扉。  6   
,我经常抱怨。  7   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  3   
,通常我愿意和别人讲道理。  6   
,当别人需要时，通常我愿意花时间帮助他们。  7   
,通常我能在交谈中抓住话题的要领。  4   
,我擅长制造浪漫。  7   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  5   
