01  ---------------------------------账号信息---------------------------------------- 
账号  0033@qq.com 
姓名  忆往事 
性别  男 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  26 
体重  72 
身高  181 
月收入  12431 
住房情况  和家人同住 
职位  务农 
宗教信仰  基督教 
作息时间  早睡早起 
是否愿意去对方城市  愿意 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  18,23 
身高范围  164,174 
对方教育程度  大专 
对方住房情况  购房按揭中 
对方地理位置  同乡 
对方婚姻状况  未婚 
对方信仰范围  佛教 
是否接受他有小孩  视情况而定 
对方收入  3849 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 6  
.强势  2 , 6  
.聪明  5 , 5  
.敏感  1 , 6  
.感性  2 , 5  
.热情  6 , 6  
.较真儿  3 , 1  
.急躁  7 , 5  
.有激情  6 , 1  
.活泼  4 , 1  
.喜欢让别人听自己的安排或指挥  6 , 7  
.心直口快  4 , 1  
.拘谨  6 , 7  
.对事物好奇  7 , 6  
.乐观  2 , 6  
.执著  5 , 3  
.稳重  3 , 6  
.浪漫  3 , 5  
.自私  7 , 7  
.固执己见  3 , 1  
.有主见  4 , 7  
.领导者  7 , 3  
.细心  5 , 6  
.理性  4 , 1  
.有耐心  5 , 3  
.对他人好奇  6 , 7  
.独立  5 , 6  
.善良  6 , 6  
.任性  3 , 4  
.爱发脾气  4 , 6  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  1   
,我总是试着去适应对方。  6   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  1   
,遇到问题时，我常常会感到束手无策。  2   
,我常常感到生活、工作有很大压力。  5   
,我擅长分析问题。  2   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  6   
,对我而言，人们在情感方面接近我是困难的。  4   
,通常我会照顾别人的感受。  1   
,通常我坚持自己的意见和想法。  3   
,知难而退——遇到困难时我通常选择知难而退  1   
,当事情多发时，我一样可以从容应对。  3   
,我的理解能力很强，能迅速理解别人的意图  2   
,我很容易生气。  5   
,我总是喜欢问为什么。  6   
,有冲突时，我总是试着妥善的解决。  6   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  6   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  6   
,通常我愿意和别人讲道理。  2   
