01  ---------------------------------账号信息---------------------------------------- 
账号  0078@qq.com 
姓名  厘暗行 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  33 
体重  58 
身高  170 
月收入  15312 
住房情况  单位宿舍 
职位  单位负责人 
宗教信仰  无宗教信仰 
作息时间  夜猫子 
是否愿意去对方城市  愿意 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  36,43 
身高范围  177,187 
对方教育程度  博士(及以上) 
对方住房情况  单位宿舍 
对方地理位置  同城 
对方婚姻状况  不限 
对方信仰范围  不限 
是否接受他有小孩  否 
对方收入  2755 
04  ---------------------------------性格特点---------------------------------------- 
.外向  1 , 7  
.强势  6 , 5  
.聪明  7 , 6  
.敏感  7 , 3  
.感性  6 , 1  
.热情  6 , 3  
.较真儿  5 , 5  
.急躁  4 , 7  
.有激情  1 , 5  
.活泼  3 , 5  
.喜欢让别人听自己的安排或指挥  7 , 2  
.心直口快  2 , 4  
.拘谨  2 , 5  
.对事物好奇  3 , 4  
.乐观  5 , 3  
.执著  2 , 1  
.稳重  3 , 5  
.浪漫  2 , 3  
.自私  2 , 7  
.固执己见  4 , 6  
.有主见  5 , 3  
.领导者  5 , 5  
.细心  6 , 2  
.理性  4 , 5  
.有耐心  4 , 1  
.对他人好奇  2 , 2  
.独立  5 , 7  
.善良  6 , 7  
.任性  3 , 1  
.爱发脾气  5 , 4  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  7   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  7   
,我总是试着尊重他人不同意见。  4   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  2   
,我的语言表达能力非常好。  6   
,我经常会拿不定主意，需要别人的指点。  2   
,从感情上接近他人对你来说是件很容易的事。  2   
,对我而言，人们在情感方面接近我是困难的。  1   
,通常我会照顾别人的感受。  1   
,通常我坚持自己的意见和想法。  6   
,知难而退——遇到困难时我通常选择知难而退  5   
,当事情多发时，我一样可以从容应对。  1   
