01  ---------------------------------账号信息---------------------------------------- 
账号  0225@qq.com 
姓名  控于卫 
性别  男 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  33 
体重  50 
身高  183 
月收入  17036 
住房情况  和家人同住 
职位  单位职员 
宗教信仰  佛教 
作息时间  睡得较晚 
是否愿意去对方城市  愿意 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  23,30 
身高范围  166,176 
对方教育程度  不限 
对方住房情况  购房按揭中 
对方地理位置  同乡 
对方婚姻状况  未婚 
对方信仰范围  不限 
是否接受他有小孩  视情况而定 
对方收入  2479 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 1  
.强势  3 , 7  
.聪明  4 , 7  
.敏感  2 , 7  
.感性  1 , 4  
.热情  2 , 6  
.较真儿  3 , 2  
.急躁  4 , 7  
.有激情  7 , 2  
.活泼  6 , 6  
.喜欢让别人听自己的安排或指挥  5 , 2  
.心直口快  7 , 6  
.拘谨  3 , 7  
.对事物好奇  5 , 3  
.乐观  6 , 6  
.执著  7 , 4  
.稳重  4 , 4  
.浪漫  5 , 3  
.自私  2 , 2  
.固执己见  1 , 4  
.有主见  3 , 7  
.领导者  6 , 5  
.细心  3 , 3  
.理性  1 , 4  
.有耐心  6 , 1  
.对他人好奇  7 , 6  
.独立  6 , 4  
.善良  1 , 5  
.任性  1 , 5  
.爱发脾气  1 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  7   
,我总是试着去适应对方。  1   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  2   
,遇到问题时，我常常会感到束手无策。  5   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  3   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  5   
,对我而言，人们在情感方面接近我是困难的。  1   
,通常我会照顾别人的感受。  7   
,通常我坚持自己的意见和想法。  4   
,知难而退——遇到困难时我通常选择知难而退  1   
