01  ---------------------------------账号信息---------------------------------------- 
账号  0009@qq.com 
姓名  湘云泪。 
性别  男 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  40 
体重  61 
身高  178 
月收入  26390 
住房情况  租房 
职位  高管 
宗教信仰  其他宗教 
作息时间  夜猫子 
是否愿意去对方城市  愿意 
教育学历  大专 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  30,37 
身高范围  161,171 
对方教育程度  本科 
对方住房情况  和家人同住 
对方地理位置  不限 
对方婚姻状况  不限 
对方信仰范围  天主教 
是否接受他有小孩  否 
对方收入  3169 
04  ---------------------------------性格特点---------------------------------------- 
.外向  7 , 4  
.强势  4 , 1  
.聪明  4 , 2  
.敏感  3 , 5  
.感性  1 , 3  
.热情  4 , 1  
.较真儿  4 , 6  
.急躁  1 , 3  
.有激情  2 , 3  
.活泼  6 , 3  
.喜欢让别人听自己的安排或指挥  2 , 4  
.心直口快  6 , 6  
.拘谨  4 , 2  
.对事物好奇  4 , 2  
.乐观  3 , 4  
.执著  7 , 6  
.稳重  6 , 7  
.浪漫  5 , 6  
.自私  5 , 5  
.固执己见  3 , 5  
.有主见  1 , 7  
.领导者  3 , 1  
.细心  5 , 2  
.理性  5 , 5  
.有耐心  3 , 3  
.对他人好奇  6 , 7  
.独立  4 , 4  
.善良  2 , 3  
.任性  2 , 6  
.爱发脾气  3 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  2   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  2   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  4   
,我的语言表达能力非常好。  2   
,我经常会拿不定主意，需要别人的指点。  6   
,从感情上接近他人对你来说是件很容易的事。  4   
,对我而言，人们在情感方面接近我是困难的。  6   
,通常我会照顾别人的感受。  7   
,通常我坚持自己的意见和想法。  6   
,知难而退——遇到困难时我通常选择知难而退  2   
,当事情多发时，我一样可以从容应对。  2   
,我的理解能力很强，能迅速理解别人的意图  2   
,我很容易生气。  7   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  7   
,当关系明确，我会对另一半敞开心扉。  3   
,我经常抱怨。  4   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  6   
,通常我愿意和别人讲道理。  1   
