01  ---------------------------------账号信息---------------------------------------- 
账号  0174@qq.com 
姓名  木幽冰 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  21 
体重  60 
身高  156 
月收入  24010 
住房情况  和家人同住 
职位  务农 
宗教信仰  无宗教信仰 
作息时间  夜猫子 
是否愿意去对方城市  愿意 
教育学历  本科 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  4个及以上 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  24,31 
身高范围  163,173 
对方教育程度  高中(中专) 
对方住房情况  有房 
对方地理位置  同城 
对方婚姻状况  丧偶 
对方信仰范围  天主教 
是否接受他有小孩  否 
对方收入  4017 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 2  
.强势  7 , 4  
.聪明  6 , 6  
.敏感  5 , 4  
.感性  3 , 3  
.热情  4 , 1  
.较真儿  7 , 2  
.急躁  1 , 4  
.有激情  5 , 3  
.活泼  4 , 6  
.喜欢让别人听自己的安排或指挥  2 , 5  
.心直口快  2 , 4  
.拘谨  6 , 3  
.对事物好奇  4 , 6  
.乐观  7 , 7  
.执著  5 , 5  
.稳重  2 , 6  
.浪漫  7 , 6  
.自私  2 , 4  
.固执己见  1 , 4  
.有主见  6 , 7  
.领导者  1 , 3  
.细心  5 , 1  
.理性  2 , 5  
.有耐心  6 , 3  
.对他人好奇  5 , 2  
.独立  3 , 6  
.善良  7 , 1  
.任性  2 , 3  
.爱发脾气  5 , 2  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  2   
,我总是试着去适应对方。  2   
,我总是试着去了解对方。  3   
,我总是试着尊重他人不同意见。  1   
,遇到问题时，我常常会感到束手无策。  1   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  5   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  2   
,从感情上接近他人对你来说是件很容易的事。  3   
,对我而言，人们在情感方面接近我是困难的。  7   
,通常我会照顾别人的感受。  2   
,通常我坚持自己的意见和想法。  6   
,知难而退——遇到困难时我通常选择知难而退  4   
,当事情多发时，我一样可以从容应对。  7   
,我的理解能力很强，能迅速理解别人的意图  1   
,我很容易生气。  7   
,我总是喜欢问为什么。  1   
,有冲突时，我总是试着妥善的解决。  3   
,当关系明确，我会对另一半敞开心扉。  7   
