01  ---------------------------------账号信息---------------------------------------- 
账号  0022@qq.com 
姓名  三色堇 
性别  女 
婚姻状态  未婚 
02  ---------------------------------个人资料---------------------------------------- 
年龄  24 
体重  61 
身高  159 
月收入  12756 
住房情况  购房按揭中 
职位  自由职业 
宗教信仰  伊斯兰教 
作息时间  睡得较晚 
是否愿意去对方城市  愿意 
教育学历  博士(及以上) 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  3个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  27,34 
身高范围  166,176 
对方教育程度  本科 
对方住房情况  单位宿舍 
对方地理位置  同省 
对方婚姻状况  未婚 
对方信仰范围  天主教 
是否接受他有小孩  是 
对方收入  4683 
04  ---------------------------------性格特点---------------------------------------- 
.外向  2 , 6  
.强势  5 , 3  
.聪明  7 , 4  
.敏感  3 , 7  
.感性  7 , 7  
.热情  7 , 7  
.较真儿  5 , 2  
.急躁  1 , 6  
.有激情  3 , 5  
.活泼  6 , 5  
.喜欢让别人听自己的安排或指挥  5 , 2  
.心直口快  3 , 3  
.拘谨  4 , 7  
.对事物好奇  2 , 3  
.乐观  6 , 2  
.执著  5 , 5  
.稳重  2 , 1  
.浪漫  1 , 3  
.自私  7 , 1  
.固执己见  6 , 7  
.有主见  1 , 1  
.领导者  6 , 4  
.细心  3 , 2  
.理性  6 , 2  
.有耐心  7 , 7  
.对他人好奇  2 , 3  
.独立  1 , 1  
.善良  5 , 3  
.任性  4 , 4  
.爱发脾气  5 , 2  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  1   
,我总是试着去适应对方。  4   
,我总是试着去了解对方。  5   
,我总是试着尊重他人不同意见。  4   
,遇到问题时，我常常会感到束手无策。  2   
,我常常感到生活、工作有很大压力。  4   
,我擅长分析问题。  6   
,我的语言表达能力非常好。  1   
,我经常会拿不定主意，需要别人的指点。  3   
,从感情上接近他人对你来说是件很容易的事。  2   
,对我而言，人们在情感方面接近我是困难的。  3   
,通常我会照顾别人的感受。  2   
,通常我坚持自己的意见和想法。  1   
,知难而退——遇到困难时我通常选择知难而退  5   
,当事情多发时，我一样可以从容应对。  3   
,我的理解能力很强，能迅速理解别人的意图  5   
,我很容易生气。  7   
,我总是喜欢问为什么。  7   
,有冲突时，我总是试着妥善的解决。  7   
,当关系明确，我会对另一半敞开心扉。  1   
,我经常抱怨。  2   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  2   
,通常我愿意和别人讲道理。  4   
,当别人需要时，通常我愿意花时间帮助他们。  1   
,通常我能在交谈中抓住话题的要领。  3   
,我擅长制造浪漫。  3   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  2   
`善良  3   
`积极进取  2   
`有同情心  1   
`工作勤奋、努力  2   
`喜欢冒险  3   
`有责任心  1   
`有社会责任感  5   
`有正义感  2   
`生活中我是个很现实的人。  7   
`尊重长辈  3   
`宽容  2   
