01  ---------------------------------账号信息---------------------------------------- 
账号  0107@qq.com 
姓名  薄荷梦。 
性别  女 
婚姻状态  丧偶 
02  ---------------------------------个人资料---------------------------------------- 
年龄  33 
体重  52 
身高  165 
月收入  5422 
住房情况  单位宿舍 
职位  工人 
宗教信仰  伊斯兰教 
作息时间  夜猫子 
是否愿意去对方城市  视情况而定 
教育学历  硕士 
家乡  江苏 南京 
现居住地  江苏 南京 
兄弟姐妹几人  2个 
03  ---------------------------------择偶要求---------------------------------------- 
年龄范围  36,43 
身高范围  172,182 
对方教育程度  硕士 
对方住房情况  和家人同住 
对方地理位置  同乡 
对方婚姻状况  丧偶 
对方信仰范围  天主教 
是否接受他有小孩  视情况而定 
对方收入  4914 
04  ---------------------------------性格特点---------------------------------------- 
.外向  4 , 7  
.强势  3 , 1  
.聪明  2 , 5  
.敏感  6 , 4  
.感性  7 , 6  
.热情  4 , 1  
.较真儿  6 , 3  
.急躁  2 , 6  
.有激情  7 , 3  
.活泼  2 , 5  
.喜欢让别人听自己的安排或指挥  3 , 7  
.心直口快  6 , 6  
.拘谨  7 , 1  
.对事物好奇  5 , 2  
.乐观  1 , 3  
.执著  1 , 6  
.稳重  5 , 5  
.浪漫  4 , 7  
.自私  2 , 5  
.固执己见  7 , 7  
.有主见  4 , 1  
.领导者  1 , 7  
.细心  1 , 5  
.理性  7 , 1  
.有耐心  5 , 1  
.对他人好奇  2 , 4  
.独立  7 , 2  
.善良  6 , 5  
.任性  7 , 5  
.爱发脾气  5 , 5  
05  ---------------------------------关系互动---------------------------------------- 
,我喜欢换位思考，用对方的立场、角度去理解和思考。  3   
,我总是试着去适应对方。  7   
,我总是试着去了解对方。  7   
,我总是试着尊重他人不同意见。  5   
,遇到问题时，我常常会感到束手无策。  3   
,我常常感到生活、工作有很大压力。  7   
,我擅长分析问题。  3   
,我的语言表达能力非常好。  5   
,我经常会拿不定主意，需要别人的指点。  5   
,从感情上接近他人对你来说是件很容易的事。  6   
,对我而言，人们在情感方面接近我是困难的。  7   
,通常我会照顾别人的感受。  5   
,通常我坚持自己的意见和想法。  2   
,知难而退——遇到困难时我通常选择知难而退  5   
,当事情多发时，我一样可以从容应对。  4   
,我的理解能力很强，能迅速理解别人的意图  6   
,我很容易生气。  6   
,我总是喜欢问为什么。  2   
,有冲突时，我总是试着妥善的解决。  2   
,当关系明确，我会对另一半敞开心扉。  6   
,我经常抱怨。  3   
,我喜欢心爱的人对我撒娇。;我喜欢对心爱的人撒娇。  7   
,通常我愿意和别人讲道理。  4   
,当别人需要时，通常我愿意花时间帮助他们。  3   
,通常我能在交谈中抓住话题的要领。  2   
,我擅长制造浪漫。  2   
06  ---------------------------------人生价值观一---------------------------------------- 
`忠诚  3   
`善良  1   
`积极进取  7   
`有同情心  4   
